timestamp,attack_neptune,attack_normal,attack_satan,count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_same_srv_rate,dst_host_srv_count,flag_S0,flag_SF,last_flag,logged_in,same_srv_rate,serror_rate,service_http,src_ip,dst_ip,protocol,src_port,dst_port,length
2024-11-07 18:17:54.667570,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,13.89.178.27,192.168.29.212,6.0,443,51699,93
2024-11-07 18:17:54.983432,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,13.89.178.27,192.168.29.212,6.0,443,51699,89
2024-11-07 18:17:54.983432,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,1,192.168.29.212,13.89.178.27,6.0,51699,443,54
2024-11-07 18:17:54.984432,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51725,78
2024-11-07 18:17:55.011431,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51725,443,82
2024-11-07 18:17:55.043442,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51725,54
2024-11-07 18:17:55.044494,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,13.89.178.27,192.168.29.212,6.0,443,51699,154
2024-11-07 18:17:55.045442,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,13.89.178.27,6.0,51699,443,89
2024-11-07 18:17:55.361626,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,13.89.178.27,192.168.29.212,6.0,443,51699,54
2024-11-07 18:17:55.540183,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51724,78
2024-11-07 18:17:55.540183,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51724,443,82
2024-11-07 18:17:55.563758,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51724,54
2024-11-07 18:17:55.981798,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51725,78
2024-11-07 18:17:55.999797,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51725,443,82
2024-11-07 18:17:56.029797,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51725,54
2024-11-07 18:17:56.504536,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,,,,51539,5228,75
2024-11-07 18:17:56.539509,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51724,78
2024-11-07 18:17:56.540509,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51724,443,82
2024-11-07 18:17:56.561035,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51724,54
2024-11-07 18:17:56.593775,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,,,,5228,51539,86
2024-11-07 18:17:56.997976,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51725,78
2024-11-07 18:17:56.997976,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51725,443,82
2024-11-07 18:17:57.036028,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51725,54
2024-11-07 18:17:57.831324,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51724,78
2024-11-07 18:17:57.831324,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51724,443,82
2024-11-07 18:17:57.853876,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51724,54
2024-11-07 18:17:57.980433,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51725,78
2024-11-07 18:17:57.981431,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51725,443,82
2024-11-07 18:17:58.000471,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443,51725,54
2024-11-07 18:17:58.124352,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443,51408,98
2024-11-07 18:17:58.144355,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,51408,443,95
2024-11-07 18:17:58.335812,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,51408,443,91
2024-11-07 18:17:58.367368,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443,51408,87
2024-11-07 18:17:58.538982,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,78
2024-11-07 18:17:58.538982,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51724.0,443.0,82
2024-11-07 18:17:58.569526,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,54
2024-11-07 18:17:58.572529,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,51408.0,443.0,91
2024-11-07 18:17:58.602543,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,51408.0,87
2024-11-07 18:17:58.808670,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,51408.0,443.0,91
2024-11-07 18:17:58.841709,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,51408.0,87
2024-11-07 18:17:58.949971,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,55087.0,120
2024-11-07 18:17:58.955487,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,55087.0,98
2024-11-07 18:17:58.955487,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,55087.0,148
2024-11-07 18:17:58.955487,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,55087.0,443.0,351
2024-11-07 18:17:58.981457,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51725.0,78
2024-11-07 18:17:58.982464,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51725.0,443.0,82
2024-11-07 18:17:58.984459,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,55087.0,95
2024-11-07 18:17:58.990487,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,55087.0,443.0,95
2024-11-07 18:17:58.998457,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51725.0,54
2024-11-07 18:17:59.043494,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,51408.0,443.0,91
2024-11-07 18:17:59.076022,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,51408.0,87
2024-11-07 18:17:59.170403,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,,,86
2024-11-07 18:17:59.172395,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,,,78
2024-11-07 18:17:59.249374,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,55087.0,167
2024-11-07 18:17:59.256887,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,55087.0,443.0,102
2024-11-07 18:17:59.281892,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,55087.0,88
2024-11-07 18:17:59.282888,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,51408.0,443.0,91
2024-11-07 18:17:59.313893,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,51408.0,87
2024-11-07 18:17:59.522103,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,51408.0,443.0,91
2024-11-07 18:17:59.541119,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,78
2024-11-07 18:17:59.541119,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51724.0,443.0,82
2024-11-07 18:17:59.550119,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,51408.0,87
2024-11-07 18:17:59.565636,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,,,,443.0,50558.0,74
2024-11-07 18:17:59.962380,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,1,,,,50558.0,443.0,74
2024-11-07 18:17:59.962380,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,54
2024-11-07 18:17:59.963378,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,51408.0,443.0,91
2024-11-07 18:17:59.981376,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51725.0,78
2024-11-07 18:17:59.981376,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51725.0,443.0,82
2024-11-07 18:17:59.987377,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,51408.0,87
2024-11-07 18:18:00.012381,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51725.0,54
2024-11-07 18:18:00.154428,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,59163.0,53.0,112
2024-11-07 18:18:00.154428,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,60236.0,53.0,112
2024-11-07 18:18:00.165404,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,53.0,60236.0,291
2024-11-07 18:18:00.166406,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,53.0,59163.0,232
2024-11-07 18:18:00.390435,0,1,0,1,0.0,0.0,0.0,0,0,1,S,0,0.0,0.0,1,192.168.29.212,20.42.65.93,6.0,51730.0,443.0,66
2024-11-07 18:18:00.391436,0,1,0,1,0.0,0.0,0.0,0,0,0,SA,0,0.0,0.0,0,20.42.65.93,192.168.29.212,6.0,443.0,51730.0,66
2024-11-07 18:18:00.391436,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,1,192.168.29.212,20.42.65.93,6.0,51730.0,443.0,54
2024-11-07 18:18:00.391436,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,20.42.65.93,6.0,51730.0,443.0,443
2024-11-07 18:18:00.541055,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,78
2024-11-07 18:18:00.541055,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51724.0,443.0,82
2024-11-07 18:18:00.551563,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,13.89.178.27,6.0,51699.0,443.0,172
2024-11-07 18:18:00.552569,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,1,192.168.29.212,13.89.178.27,6.0,51699.0,443.0,1494
2024-11-07 18:18:00.570610,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,13.89.178.27,6.0,51699.0,443.0,806
2024-11-07 18:18:00.571608,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,54
2024-11-07 18:18:00.621571,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,20.42.65.93,192.168.29.212,6.0,443.0,51730.0,153
2024-11-07 18:18:00.621571,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,1,192.168.29.212,20.42.65.93,6.0,51730.0,443.0,54
2024-11-07 18:18:00.623567,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,20.42.65.93,6.0,51730.0,443.0,514
2024-11-07 18:18:00.801950,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,51408.0,443.0,91
2024-11-07 18:18:00.811950,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,13.89.178.27,192.168.29.212,6.0,443.0,51699.0,54
2024-11-07 18:18:00.811950,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,13.89.178.27,192.168.29.212,6.0,443.0,51699.0,153
2024-11-07 18:18:00.812938,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,13.89.178.27,6.0,51699.0,443.0,89
2024-11-07 18:18:00.827920,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,51408.0,87
2024-11-07 18:18:00.851521,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,20.42.65.93,192.168.29.212,6.0,443.0,51730.0,1514
2024-11-07 18:18:00.852558,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,20.42.65.93,192.168.29.212,6.0,443.0,51730.0,1514
2024-11-07 18:18:00.852558,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,1,192.168.29.212,20.42.65.93,6.0,51730.0,443.0,54
2024-11-07 18:18:00.854558,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,20.42.65.93,192.168.29.212,6.0,443.0,51730.0,1514
2024-11-07 18:18:00.854558,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,20.42.65.93,192.168.29.212,6.0,443.0,51730.0,1514
2024-11-07 18:18:00.855529,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,20.42.65.93,192.168.29.212,6.0,443.0,51730.0,598
2024-11-07 18:18:00.855529,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,1,192.168.29.212,20.42.65.93,6.0,51730.0,443.0,54
2024-11-07 18:18:00.855529,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,20.42.65.93,6.0,51730.0,443.0,128
2024-11-07 18:18:00.861529,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,20.42.65.93,6.0,51730.0,443.0,1041
2024-11-07 18:18:00.980945,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51725.0,78
2024-11-07 18:18:00.980945,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51725.0,443.0,82
2024-11-07 18:18:00.996974,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51725.0,54
2024-11-07 18:18:01.082952,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,20.42.65.93,192.168.29.212,6.0,443.0,51730.0,157
2024-11-07 18:18:01.083961,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,1,192.168.29.212,20.42.65.93,6.0,51730.0,443.0,54
2024-11-07 18:18:01.096919,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,20.42.65.93,192.168.29.212,6.0,443.0,51730.0,54
2024-11-07 18:18:01.106950,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,20.42.65.93,192.168.29.212,6.0,443.0,51730.0,574
2024-11-07 18:18:01.107951,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,1,192.168.29.212,20.42.65.93,6.0,51730.0,443.0,54
2024-11-07 18:18:01.118949,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,13.89.178.27,192.168.29.212,6.0,443.0,51699.0,54
2024-11-07 18:18:01.541153,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,78
2024-11-07 18:18:01.564671,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51724.0,443.0,82
2024-11-07 18:18:01.565661,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,54
2024-11-07 18:18:01.981779,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51725.0,78
2024-11-07 18:18:01.981779,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51725.0,443.0,82
2024-11-07 18:18:02.000810,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51725.0,54
2024-11-07 18:18:02.440638,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,51408.0,443.0,91
2024-11-07 18:18:02.465212,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,,,443.0,51408.0,87
2024-11-07 18:18:02.685205,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,78
2024-11-07 18:18:02.685205,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51724.0,443.0,82
2024-11-07 18:18:02.709336,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,54
2024-11-07 18:18:02.991462,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51725.0,78
2024-11-07 18:18:02.991462,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51725.0,443.0,82
2024-11-07 18:18:03.035464,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51725.0,54
2024-11-07 18:18:03.540259,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,78
2024-11-07 18:18:03.540259,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51724.0,443.0,82
2024-11-07 18:18:03.559896,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,54
2024-11-07 18:18:03.981335,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51725.0,78
2024-11-07 18:18:03.981335,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51725.0,443.0,82
2024-11-07 18:18:04.002332,0,1,0,1,0.0,0.0,0.0,0,0,0,A,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51725.0,54
2024-11-07 18:18:04.335009,0,1,0,1,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,192.168.29.1,224.0.0.1,2.0,,,50
2024-11-07 18:18:04.540044,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,0,35.201.127.49,192.168.29.212,6.0,443.0,51724.0,78
2024-11-07 18:18:04.540044,0,1,0,1,0.0,0.0,0.0,0,0,0,PA,0,0.0,0.0,1,192.168.29.212,35.201.127.49,6.0,51724.0,443.0,82
